"sp_ABC","chrom","win","n_nodes","win_start","win_mid_Mb","PBSa_5Mb","species_label"
"B","7",70,257,7e+07,70.5,354.935205354442,"C. nanulus"
"B","7",71,1224,7.1e+07,71.5,1274.2503678634,"C. nanulus"
"B","7",72,115,7.2e+07,72.5,1260.0218252078,"C. nanulus"
"B","7",73,359,7.3e+07,73.5,1307.59779748973,"C. nanulus"
"B","7",74,159,7.4e+07,74.5,1315.9072915673,"C. nanulus"
"B","7",75,421,7.5e+07,75.5,1357.49917127047,"C. nanulus"
"B","7",76,268,7.6e+07,76.5,645.330922860512,"C. nanulus"
"B","7",77,32,7.7e+07,77.5,635.807360762676,"C. nanulus"
"B","7",78,2,7.8e+07,78.5,524.760897933525,"C. nanulus"
"B","8",0,220,0,0.5,NA,"C. nanulus"
"B","8",1,173,1e+06,1.5,NA,"C. nanulus"
"B","8",2,885,2e+06,2.5,NA,"C. nanulus"
"B","8",3,44,3e+06,3.5,NA,"C. nanulus"
"B","8",4,82,4e+06,4.5,932.852614296599,"C. nanulus"
"B","8",5,12,5e+06,5.5,906.618993844713,"C. nanulus"
"B","8",6,0,6e+06,6.5,889.960111465677,"C. nanulus"
"B","8",7,566,7e+06,7.5,573.724672643595,"C. nanulus"
"B","8",8,0,8e+06,8.5,572.034963966365,"C. nanulus"
"B","8",9,147,9e+06,9.5,584.9008462979,"C. nanulus"
"B","8",10,0,1e+07,10.5,584.777735554287,"C. nanulus"
"B","8",11,75,1.1e+07,11.5,589.567638189207,"C. nanulus"
"B","8",12,163,1.2e+07,12.5,231.954736963917,"C. nanulus"
"B","8",13,436,1.3e+07,13.5,493.861316565693,"C. nanulus"
"B","8",14,697,1.4e+07,14.5,841.486185269847,"C. nanulus"
"B","8",15,424,1.5e+07,15.5,942.271192385717,"C. nanulus"
"B","8",16,426,1.6e+07,16.5,1031.37093230321,"C. nanulus"
"B","8",17,84,1.7e+07,17.5,1021.86740822868,"C. nanulus"
"B","8",18,45,1.8e+07,18.5,925.279417257295,"C. nanulus"
"B","8",19,13,1.9e+07,19.5,608.688754619305,"C. nanulus"
"B","8",20,300,2e+07,20.5,529.835823628414,"C. nanulus"
"B","8",21,94,2.1e+07,21.5,328.764353298833,"C. nanulus"
"B","8",22,912,2.2e+07,22.5,965.802257193469,"C. nanulus"
"B","8",23,151,2.3e+07,23.5,976.498847925588,"C. nanulus"
"B","8",24,865,2.4e+07,24.5,1304.45620854056,"C. nanulus"
"B","8",25,335,2.5e+07,25.5,1312.94744753931,"C. nanulus"
"B","8",26,574,2.6e+07,26.5,1429.84999213204,"C. nanulus"
"B","8",27,486,2.7e+07,27.5,1203.71217489897,"C. nanulus"
"B","8",28,139,2.8e+07,28.5,1202.26577760494,"C. nanulus"
"B","8",29,29,2.9e+07,29.5,835.499251944608,"C. nanulus"
"B","8",30,3,3e+07,30.5,765.403814989186,"C. nanulus"
"B","8",31,14,3.1e+07,31.5,506.520483297566,"C. nanulus"
"B","8",32,103,3.2e+07,32.5,176,"C. nanulus"
"B","8",33,162,3.3e+07,33.5,194.676654994891,"C. nanulus"
"B","8",34,83,3.4e+07,34.5,209.635397774326,"C. nanulus"
"B","8",35,315,3.5e+07,35.5,378.368867641089,"C. nanulus"
"B","8",36,807,3.6e+07,36.5,891.187971193508,"C. nanulus"
"B","8",37,198,3.7e+07,37.5,907.089301006246,"C. nanulus"
"B","8",38,269,3.8e+07,38.5,932.163075861729,"C. nanulus"
"B","8",39,106,3.9e+07,39.5,934.491840520826,"C. nanulus"
"B","8",40,207,4e+07,40.5,903.824651135385,"C. nanulus"
"B","8",41,79,4.1e+07,41.5,414.597395071411,"C. nanulus"
"B","8",42,64,4.2e+07,42.5,369.841858096133,"C. nanulus"
"B","8",43,154,4.3e+07,43.5,296.880447318445,"C. nanulus"
"B","8",44,198,4.4e+07,44.5,340.743305143329,"C. nanulus"
"B","8",45,2631,4.5e+07,45.5,2644.88525270946,"C. nanulus"
"B","8",46,641,4.6e+07,46.5,2720.30476233822,"C. nanulus"
"B","8",47,0,4.7e+07,47.5,2719.55180130844,"C. nanulus"
"B","8",48,125,4.8e+07,48.5,2718.06383295168,"C. nanulus"
"B","8",49,483,4.9e+07,49.5,2753.53518227024,"C. nanulus"
"B","8",50,216,5e+07,50.5,840.506394978646,"C. nanulus"
"B","8",51,194,5.1e+07,51.5,577.239984755041,"C. nanulus"
"B","8",52,709,5.2e+07,52.5,914.268560106931,"C. nanulus"
"B","8",53,192,5.3e+07,53.5,925.810995830142,"C. nanulus"
"B","8",54,229,5.4e+07,54.5,822.361234494915,"C. nanulus"
"B","8",55,414,5.5e+07,55.5,894.996089376931,"C. nanulus"
"B","8",56,265,5.6e+07,56.5,913.020810277619,"C. nanulus"
"B","8",57,408,5.7e+07,57.5,705.258817739984,"C. nanulus"
"B","8",58,593,5.8e+07,58.5,901.207523270861,"C. nanulus"
"B","8",59,303,5.9e+07,59.5,922.790875550902,"C. nanulus"
"B","8",60,429,6e+07,60.5,929.617125487692,"C. nanulus"
"B","8",61,142,6.1e+07,61.5,902.289864733058,"C. nanulus"
"B","8",62,600,6.2e+07,62.5,1003.82418779386,"C. nanulus"
"B","8",63,200,6.3e+07,63.5,834.274535150151,"C. nanulus"
"B","8",64,659,6.4e+07,64.5,1019.06133279602,"C. nanulus"
"B","8",65,1079,6.5e+07,65.5,1420.8047015688,"C. nanulus"
"B","8",66,519,6.6e+07,66.5,1505.94920233054,"C. nanulus"
"B","8",67,274,6.7e+07,67.5,1408.1757702787,"C. nanulus"
"B","8",68,1236,6.8e+07,68.5,1862.96940393556,"C. nanulus"
"B","8",69,833,6.9e+07,69.5,1931.38887850169,"C. nanulus"
"B","8",70,260,7e+07,70.5,1622.84380024696,"C. nanulus"
"B","8",71,210,7.1e+07,71.5,1551.8894934885,"C. nanulus"
"B","9",0,1035,0,0.5,NA,"C. nanulus"
"B","9",1,297,1e+06,1.5,NA,"C. nanulus"
"B","9",2,891,2e+06,2.5,NA,"C. nanulus"
"B","9",3,221,3e+06,3.5,NA,"C. nanulus"
"B","9",4,234,4e+06,4.5,1434.19385021691,"C. nanulus"
"B","9",5,156,5e+06,5.5,1004.99900497463,"C. nanulus"
"B","9",6,439,6e+06,6.5,1055.71539725439,"C. nanulus"
"B","9",7,434,7e+06,7.5,713.449367509706,"C. nanulus"
"B","9",8,686,8e+06,8.5,964.761628590192,"C. nanulus"
"B","9",9,376,9e+06,9.5,1008.65504509718,"C. nanulus"
"B","9",10,327,1e+07,10.5,1048.79836002923,"C. nanulus"
"B","9",11,20,1.1e+07,11.5,952.710344228507,"C. nanulus"
"B","9",12,379,1.2e+07,12.5,928.94671537177,"C. nanulus"
"B","9",13,495,1.3e+07,13.5,798.355184112936,"C. nanulus"
"B","9",14,1411,1.4e+07,14.5,1576.99587824446,"C. nanulus"
"B","9",15,296,1.5e+07,15.5,1570.8605921596,"C. nanulus"
"B","9",16,189,1.6e+07,16.5,1582.06320986236,"C. nanulus"
"B","9",17,472,1.7e+07,17.5,1606.88114059503,"C. nanulus"
"B","9",18,475,1.8e+07,18.5,1600.83322054485,"C. nanulus"
"B","9",19,412,1.9e+07,19.5,861.098136102965,"C. nanulus"
"B","9",20,138,2e+07,20.5,820.315792850534,"C. nanulus"
"B","9",21,1280,2.1e+07,21.5,1508.50820349112,"C. nanulus"
"B","9",22,171,2.2e+07,22.5,1442.93243085045,"C. nanulus"
"B","9",23,396,2.3e+07,23.5,1418.88864961279,"C. nanulus"
"B","9",24,75,2.4e+07,24.5,1359.82572412791,"C. nanulus"
"B","9",25,109,2.5e+07,25.5,1357.18937514261,"C. nanulus"
"B","9",26,128,2.6e+07,26.5,468.985074389367,"C. nanulus"
"B","9",27,640,2.7e+07,27.5,774.794166214486,"C. nanulus"
"B","9",28,266,2.8e+07,28.5,717.109475603272,"C. nanulus"
"B","9",29,329,2.9e+07,29.5,785.405627685465,"C. nanulus"
"B","9",30,228,3e+07,30.5,810.533774743533,"C. nanulus"
"B","9",31,235,3.1e+07,31.5,834.149866630691,"C. nanulus"
"B","9",32,321,3.2e+07,32.5,623.896626052746,"C. nanulus"
"B","9",33,56,3.3e+07,33.5,567.121680065222,"C. nanulus"
"B","9",34,315,3.4e+07,34.5,559.116266978524,"C. nanulus"
"B","9",35,10,3.5e+07,35.5,510.614335873955,"C. nanulus"
"B","9",36,108,3.6e+07,36.5,466.010729490212,"C. nanulus"
"B","9",37,180,3.7e+07,37.5,382.785840908464,"C. nanulus"
"B","9",38,501,3.8e+07,38.5,628.004777051895,"C. nanulus"
"B","9",39,281,3.9e+07,39.5,611.658401397381,"C. nanulus"
"B","9",40,676,4e+07,40.5,911.593110987572,"C. nanulus"
"B","9",41,44,4.1e+07,41.5,906.241689617069,"C. nanulus"
"B","9",42,537,4.2e+07,42.5,1037.90317467479,"C. nanulus"
"B","9",43,430,4.3e+07,43.5,1005.55556783303,"C. nanulus"
"B","9",44,400,4.4e+07,44.5,1045.07463848282,"C. nanulus"
"B","9",45,194,4.5e+07,45.5,820.268858362915,"C. nanulus"
"B","9",46,217,4.6e+07,46.5,847.345266110574,"C. nanulus"
"B","9",47,137,4.7e+07,47.5,669.622281588658,"C. nanulus"
"B","9",48,149,4.8e+07,48.5,534.504443386582,"C. nanulus"
"B","9",49,1641,4.9e+07,49.5,1678.86151900626,"C. nanulus"
"B","9",50,212,5e+07,50.5,1681.03658496774,"C. nanulus"
"B","9",51,29,5.1e+07,51.5,1667.22404013378,"C. nanulus"
"B","9",52,243,5.2e+07,52.5,1679.26055155238,"C. nanulus"
"B","9",53,253,5.3e+07,53.5,1691.66308702413,"C. nanulus"
"B","9",54,107,5.4e+07,54.5,424.608054563264,"C. nanulus"
"B","9",55,271,5.5e+07,55.5,456.934349770292,"C. nanulus"
"B","9",56,137,5.6e+07,56.5,476.148086208482,"C. nanulus"
"B","9",57,364,5.7e+07,57.5,547.872247882661,"C. nanulus"
"B","9",58,464,5.8e+07,58.5,671.90103437932,"C. nanulus"
"B","9",59,41,5.9e+07,59.5,664.592356260588,"C. nanulus"
"B","9",60,242,6e+07,60.5,653.303910902116,"C. nanulus"
"B","9",61,6,6.1e+07,61.5,638.805917317615,"C. nanulus"
"B","9",62,21,6.2e+07,62.5,525.374152390465,"C. nanulus"
"B","9",63,489,6.3e+07,63.5,547.579218013248,"C. nanulus"
"B","9",64,205,6.4e+07,64.5,583.255518619413,"C. nanulus"
"B","9",65,45,6.5e+07,65.5,532.586143266984,"C. nanulus"
"B","9",66,483,6.6e+07,66.5,718.958274171735,"C. nanulus"
"B","9",67,617,6.7e+07,67.5,947.179497244319,"C. nanulus"
"B","9",68,27,6.8e+07,68.5,811.638466313666,"C. nanulus"
"C","1",0,6,0,0.5,NA,"C. glandium"
"C","1",1,14,1e+06,1.5,NA,"C. glandium"
"C","1",2,41,2e+06,2.5,NA,"C. glandium"
"C","1",3,42,3e+06,3.5,NA,"C. glandium"
"C","1",4,4,4e+06,4.5,60.770058416954,"C. glandium"
"C","1",5,22,5e+06,5.5,64.3506021727847,"C. glandium"
"C","1",6,29,6e+06,6.5,69.1809222257119,"C. glandium"
"C","1",7,4,7e+06,7.5,55.8659108938537,"C. glandium"
"C","1",8,8,8e+06,8.5,37.6961536499415,"C. glandium"
"C","1",9,4,9e+06,9.5,37.6961536499415,"C. glandium"
"C","1",10,22,1e+07,10.5,37.6961536499415,"C. glandium"
"C","1",11,10,1.1e+07,11.5,26.0768096208106,"C. glandium"
"C","1",12,16,1.2e+07,12.5,30.3315017762062,"C. glandium"
"C","1",13,3,1.3e+07,13.5,29.4108823397055,"C. glandium"
"C","1",14,27,1.4e+07,14.5,39.7240481320824,"C. glandium"
"C","1",15,13,1.5e+07,15.5,35.5387112878337,"C. glandium"
"C","1",16,2,1.6e+07,16.5,34.1613817050774,"C. glandium"
"C","1",17,5,1.7e+07,17.5,30.5941170815567,"C. glandium"
"C","1",18,24,1.8e+07,18.5,38.7685439499603,"C. glandium"
"C","1",19,22,1.9e+07,19.5,35.4682957019364,"C. glandium"
"C","1",20,13,2e+07,20.5,35.4682957019364,"C. glandium"
"C","1",21,17,2.1e+07,21.5,39.2810386828047,"C. glandium"
"C","1",22,7,2.2e+07,22.5,39.585350825779,"C. glandium"
"C","1",23,13,2.3e+07,23.5,34.0587727318528,"C. glandium"
"C","1",24,2,2.4e+07,24.5,26.0768096208106,"C. glandium"
"C","1",25,12,2.5e+07,25.5,25.5929677841395,"C. glandium"
"C","1",26,2,2.6e+07,26.5,19.2353840616713,"C. glandium"
"C","1",27,3,2.7e+07,27.5,18.1659021245849,"C. glandium"
"C","1",28,21,2.8e+07,28.5,24.5356882927706,"C. glandium"
"C","1",29,10,2.9e+07,29.5,26.4196896272458,"C. glandium"
"C","1",30,16,3e+07,30.5,28.4604989415154,"C. glandium"
"C","1",31,19,3.1e+07,31.5,34.1613817050774,"C. glandium"
"C","1",32,18,3.2e+07,32.5,38.4967531098403,"C. glandium"
"C","1",33,7,3.3e+07,33.5,33.0151480384384,"C. glandium"
"C","1",34,9,3.4e+07,34.5,32.7261363439071,"C. glandium"
"C","1",35,20,3.5e+07,35.5,34.8568501158667,"C. glandium"
"C","1",36,19,3.6e+07,36.5,34.8568501158667,"C. glandium"
"C","1",37,21,3.7e+07,37.5,36.4965751817893,"C. glandium"
"C","1",38,16,3.8e+07,38.5,39.2300904918661,"C. glandium"
"C","1",39,38,3.9e+07,39.5,53.8702144046225,"C. glandium"
"C","1",40,12,4e+07,40.5,51.4392845984467,"C. glandium"
"C","1",41,0,4.1e+07,41.5,47.8016736108685,"C. glandium"
"C","1",42,14,4.2e+07,42.5,45.1663591625449,"C. glandium"
"C","1",43,16,4.3e+07,43.5,45.1663591625449,"C. glandium"
"C","1",44,15,4.4e+07,44.5,28.6530975637888,"C. glandium"
"C","1",45,23,4.5e+07,45.5,34.7275107083707,"C. glandium"
"C","1",46,11,4.6e+07,46.5,36.428011200174,"C. glandium"
"C","1",47,49,4.7e+07,47.5,59.4306318324145,"C. glandium"
"C","1",48,3,4.8e+07,48.5,57.3149195236284,"C. glandium"
"C","1",49,6,4.9e+07,49.5,55.6417109729742,"C. glandium"
"C","1",50,31,5e+07,50.5,59.39696961967,"C. glandium"
"C","1",51,10,5.1e+07,51.5,59.2199290779717,"C. glandium"
"C","1",52,13,5.2e+07,52.5,35.7071421427142,"C. glandium"
"C","1",53,22,5.3e+07,53.5,41.8330013267038,"C. glandium"
"C","1",54,8,5.4e+07,54.5,42.166337284616,"C. glandium"
"C","1",55,9,5.5e+07,55.5,29.9666481275434,"C. glandium"
"C","1",56,18,5.6e+07,56.5,33.4962684488885,"C. glandium"
"C","1",57,5,5.7e+07,57.5,31.2729915422238,"C. glandium"
"C","1",58,4,5.8e+07,58.5,22.5831795812724,"C. glandium"
"C","1",59,9,5.9e+07,59.5,22.956480566498,"C. glandium"
"C","1",60,5,6e+07,60.5,21.7025344142107,"C. glandium"
"C","1",61,5,6.1e+07,61.5,13.114877048604,"C. glandium"
"C","1",62,4,6.2e+07,62.5,12.7671453348037,"C. glandium"
"C","1",63,0,6.3e+07,63.5,12.1243556529821,"C. glandium"
"C","1",64,7,6.4e+07,64.5,10.7238052947636,"C. glandium"
"C","1",65,16,6.5e+07,65.5,18.6010752377383,"C. glandium"
"C","1",66,17,6.6e+07,66.5,24.6981780704569,"C. glandium"
"C","1",67,1,6.7e+07,67.5,24.3926218353009,"C. glandium"
"C","1",68,37,6.8e+07,68.5,44.3170396123207,"C. glandium"
"C","1",69,18,6.9e+07,69.5,47.3180726572839,"C. glandium"
"C","1",70,5,7e+07,70.5,44.8107130048162,"C. glandium"
"C","1",71,21,7.1e+07,71.5,46.475800154489,"C. glandium"
"C","1",72,20,7.2e+07,72.5,50.586559479767,"C. glandium"
"C","1",73,12,7.3e+07,73.5,36.5239647354993,"C. glandium"
"C","1",74,50,7.4e+07,74.5,59.2452529743945,"C. glandium"
"C","1",75,18,7.5e+07,75.5,61.7170964968379,"C. glandium"
"C","1",76,19,7.6e+07,76.5,61.0655385630881,"C. glandium"
"C","1",77,74,7.7e+07,77.5,93.834961501564,"C. glandium"
"C","1",78,99,7.8e+07,78.5,135.874942502288,"C. glandium"
"C","1",79,19,7.9e+07,79.5,127.761496547278,"C. glandium"
"C","1",80,10,8e+07,80.5,126.881834791273,"C. glandium"
"C","1",81,2,8.1e+07,81.5,125.467127168833,"C. glandium"
"C","1",82,8,8.2e+07,82.5,101.636607578175,"C. glandium"
"C","1",83,7,8.3e+07,83.5,24.0416305603426,"C. glandium"
"C","1",84,12,8.4e+07,84.5,19,"C. glandium"
"C","1",85,4,8.5e+07,85.5,16.6433169770932,"C. glandium"
"C","1",86,11,8.6e+07,86.5,19.8494332412792,"C. glandium"
"C","1",87,11,8.7e+07,87.5,21.2367605815953,"C. glandium"
"C","1",88,9,8.8e+07,88.5,21.9772609758359,"C. glandium"
"C","1",89,10,8.9e+07,89.5,20.952326839757,"C. glandium"
"C","1",90,19,9e+07,90.5,28,"C. glandium"
"C","1",91,21,9.1e+07,91.5,33.2264954516723,"C. glandium"
"C","1",92,15,9.2e+07,92.5,34.7562943939655,"C. glandium"
"C","1",93,10,9.3e+07,93.5,35.028559776274,"C. glandium"
"C","1",94,34,9.4e+07,94.5,47.7807492616012,"C. glandium"
"C","1",95,42,9.5e+07,95.5,60.7124369466422,"C. glandium"
"C","1",96,61,9.6e+07,96.5,83.4625664594613,"C. glandium"
"C","1",97,28,9.7e+07,97.5,86.7467578644874,"C. glandium"
"C","1",98,5,9.8e+07,98.5,86.3133825081603,"C. glandium"
"C","1",99,23,9.9e+07,99.5,82.6014527717279,"C. glandium"
"C","1",100,15,1e+08,100.5,72.691127381545,"C. glandium"
"C","1",101,19,1.01e+08,101.5,43.8634243989226,"C. glandium"
"C","1",102,10,1.02e+08,102.5,35.213633723318,"C. glandium"
"C","1",103,0,1.03e+08,103.5,34.8568501158667,"C. glandium"
"C","1",104,2,1.04e+08,104.5,26.2678510731274,"C. glandium"
"C","1",105,32,1.05e+08,105.5,38.5875627631495,"C. glandium"
"C","1",106,1,1.06e+08,106.5,33.6005952328229,"C. glandium"
"C","1",107,20,1.07e+08,107.5,37.8021163428716,"C. glandium"
"C","1",108,15,1.08e+08,108.5,40.6693988153255,"C. glandium"
"C","1",109,27,1.09e+08,109.5,48.7749935930288,"C. glandium"
"C","1",110,30,1.1e+08,110.5,47.4868402823351,"C. glandium"
"C","1",111,5,1.11e+08,111.5,47.73887304912,"C. glandium"
"C","1",112,5,1.12e+08,112.5,43.6348484585429,"C. glandium"
"C","1",113,24,1.13e+08,113.5,47.4868402823351,"C. glandium"
"C","1",114,43,1.14e+08,114.5,58.0947501931113,"C. glandium"
"C","1",115,29,1.15e+08,115.5,57.5847201955519,"C. glandium"
"C","1",116,42,1.16e+08,116.5,71.0985231914138,"C. glandium"
"C","1",117,24,1.17e+08,117.5,74.8732261893395,"C. glandium"
"C","1",118,16,1.18e+08,118.5,72.7048829171741,"C. glandium"
"C","1",119,15,1.19e+08,119.5,60.5144610816291,"C. glandium"
"C","1",120,47,1.2e+08,120.5,70.9224929059886,"C. glandium"
"C","1",121,8,1.21e+08,121.5,57.706152185014,"C. glandium"
"C","1",122,11,1.22e+08,122.5,53.619026473818,"C. glandium"
"C","1",123,10,1.23e+08,123.5,52.1440312979348,"C. glandium"
"C","1",124,6,1.24e+08,124.5,50.2991053598372,"C. glandium"
"C","1",125,13,1.25e+08,125.5,22.1359436211787,"C. glandium"
"C","1",126,10,1.26e+08,126.5,22.9346898823594,"C. glandium"
"C","1",127,5,1.27e+08,127.5,20.7364413533277,"C. glandium"
"C","1",128,2,1.28e+08,128.5,18.2756668824971,"C. glandium"
"C","1",129,13,1.29e+08,129.5,21.6101827849743,"C. glandium"
"C","1",130,13,1.3e+08,130.5,21.6101827849743,"C. glandium"
"C","1",131,27,1.31e+08,131.5,33.1058907144937,"C. glandium"
"C","1",132,29,1.32e+08,132.5,43.7264222181509,"C. glandium"
"C","1",133,9,1.33e+08,133.5,44.5982062419555,"C. glandium"
"C","1",134,9,1.34e+08,134.5,43.6004587131833,"C. glandium"
"C","1",135,19,1.35e+08,135.5,45.7493169347915,"C. glandium"
"C","1",136,3,1.36e+08,136.5,37.0540146272978,"C. glandium"
"C","1",137,4,1.37e+08,137.5,23.4093998214393,"C. glandium"
"C","1",138,7,1.38e+08,138.5,22.7156333832011,"C. glandium"
"C","1",139,28,1.39e+08,139.5,34.9141805001922,"C. glandium"
"C","1",140,5,1.4e+08,140.5,29.7153159162073,"C. glandium"
"C","1",141,22,1.41e+08,141.5,36.8510515453766,"C. glandium"
"C","1",142,4,1.42e+08,142.5,36.8510515453766,"C. glandium"
"C","1",143,25,1.43e+08,143.5,43.977266854592,"C. glandium"
"C","1",144,16,1.44e+08,144.5,37.4966665185054,"C. glandium"
"C","1",145,21,1.45e+08,145.5,42.6848919408261,"C. glandium"
"C","1",146,9,1.46e+08,146.5,37.6696164036747,"C. glandium"
"C","1",147,7,1.47e+08,147.5,38.1051177665153,"C. glandium"
"C","1",148,4,1.48e+08,148.5,29.0344622819159,"C. glandium"
"C","1",149,6,1.49e+08,149.5,24.9599679486974,"C. glandium"
"C","1",150,13,1.5e+08,150.5,18.7349939951952,"C. glandium"
"C","10",0,29,0,0.5,NA,"C. glandium"
"C","10",1,71,1e+06,1.5,NA,"C. glandium"
"C","10",2,28,2e+06,2.5,NA,"C. glandium"
"C","10",3,33,3e+06,3.5,NA,"C. glandium"
"C","10",4,48,4e+06,4.5,100.294566153905,"C. glandium"
"C","10",5,8,5e+06,5.5,96.3431367560762,"C. glandium"
"C","10",6,18,6e+06,6.5,67.5647837264355,"C. glandium"
"C","10",7,12,7e+06,7.5,62.6498204307083,"C. glandium"
"C","10",8,6,8e+06,8.5,53.591044027897,"C. glandium"
"C","10",9,5,9e+06,9.5,24.3515913237718,"C. glandium"
"C","10",10,18,1e+07,10.5,29.2061637330205,"C. glandium"
"C","10",11,3,1.1e+07,11.5,23.1948270094864,"C. glandium"
"C","10",12,13,1.2e+07,12.5,23.7276210354093,"C. glandium"
"C","10",13,27,1.3e+07,13.5,35.4400902933387,"C. glandium"
"C","10",14,16,1.4e+07,14.5,38.5616389693177,"C. glandium"
"C","10",15,41,1.5e+07,15.5,53.3291665038935,"C. glandium"
"C","10",16,21,1.6e+07,16.5,57.2363520850167,"C. glandium"
"C","10",17,45,1.7e+07,17.5,71.6379787542893,"C. glandium"
"C","10",18,22,1.8e+07,18.5,69.9070811863863,"C. glandium"
"C","10",19,4,1.9e+07,19.5,68.1689078686171,"C. glandium"
"C","10",20,5,2e+07,20.5,54.6900356555013,"C. glandium"
"C","10",21,21,2.1e+07,21.5,54.6900356555013,"C. glandium"
"C","10",22,10,2.2e+07,22.5,32.649655434629,"C. glandium"
"C","10",23,6,2.3e+07,23.5,24.8596057893121,"C. glandium"
"C","10",24,5,2.4e+07,24.5,25.0399680510978,"C. glandium"
"C","10",25,13,2.5e+07,25.5,27.7668867538296,"C. glandium"
"C","10",26,26,2.6e+07,26.5,31.7175030543074,"C. glandium"
"C","10",27,16,2.7e+07,27.5,34.0881210981186,"C. glandium"
"C","10",28,23,2.8e+07,28.5,40.681691213616,"C. glandium"
"C","10",29,15,2.9e+07,29.5,43.0697109347161,"C. glandium"
"C","10",30,4,3e+07,30.5,41.2553026894725,"C. glandium"
"C","10",31,28,3.1e+07,31.5,42.5440947723653,"C. glandium"
"C","10",32,13,3.2e+07,32.5,41.5090351610345,"C. glandium"
"C","10",33,6,3.3e+07,33.5,35.0713558335004,"C. glandium"
"C","10",34,31,3.4e+07,34.5,44.3395985547907,"C. glandium"
"C","10",35,29,3.5e+07,35.5,52.8299157674892,"C. glandium"
"C","10",36,25,3.6e+07,36.5,51.3030213535226,"C. glandium"
"C","10",37,49,3.7e+07,37.5,69.7423830966508,"C. glandium"
"C","10",38,40,3.8e+07,38.5,80.1748090113098,"C. glandium"
"C","10",39,16,3.9e+07,39.5,75.6505122256287,"C. glandium"
"C","10",40,29,4e+07,40.5,75.6505122256287,"C. glandium"
"C","10",41,40,4.1e+07,41.5,81.8413098624405,"C. glandium"
"C","10",42,25,4.2e+07,42.5,70.1569668671615,"C. glandium"
"C","10",43,21,4.3e+07,43.5,61.34329629226,"C. glandium"
"C","10",44,20,4.4e+07,44.5,62.5059997120276,"C. glandium"
"C","10",45,5,4.5e+07,45.5,55.5967624956706,"C. glandium"
"C","11",0,2,0,0.5,NA,"C. glandium"
"C","11",1,3,1e+06,1.5,NA,"C. glandium"
"C","11",2,6,2e+06,2.5,NA,"C. glandium"
"C","11",3,4,3e+06,3.5,NA,"C. glandium"
"C","11",4,12,4e+06,4.5,14.456832294801,"C. glandium"
"C","11",5,4,5e+06,5.5,14.8660687473185,"C. glandium"
"C","11",6,7,6e+06,6.5,16.1554944214035,"C. glandium"
"C","11",7,6,7e+06,7.5,16.1554944214035,"C. glandium"
"C","11",8,30,8e+06,8.5,33.8378486313773,"C. glandium"
"C","11",9,10,9e+06,9.5,33.1813200460741,"C. glandium"
"C","11",10,7,1e+07,10.5,33.6749164809655,"C. glandium"
"C","11",11,7,1.1e+07,11.5,33.6749164809655,"C. glandium"
"C","11",12,13,1.2e+07,12.5,35.5949434611154,"C. glandium"
"C","11",13,1,1.3e+07,13.5,19.1833260932509,"C. glandium"
"C","11",14,5,1.4e+07,14.5,17.1172427686237,"C. glandium"
"C","11",15,8,1.5e+07,15.5,17.5499287747842,"C. glandium"
"C","11",16,0,1.6e+07,16.5,16.0934769394311,"C. glandium"
"C","11",17,24,1.7e+07,17.5,25.8069758011279,"C. glandium"
"C","11",18,15,1.8e+07,18.5,29.8328677803526,"C. glandium"
"C","11",19,21,1.9e+07,19.5,36.1386219991853,"C. glandium"
"C","11",20,15,2e+07,20.5,38.3014360044111,"C. glandium"
"C","11",21,4,2.1e+07,21.5,38.5097390279394,"C. glandium"
"C","11",22,22,2.2e+07,22.5,37.296112397943,"C. glandium"
"C","11",23,34,2.3e+07,23.5,48.187135212627,"C. glandium"
"C","11",24,40,2.4e+07,24.5,59,"C. glandium"
"C","11",25,23,2.5e+07,25.5,61.5223536610881,"C. glandium"
"C","11",26,42,2.6e+07,26.5,74.3841380940856,"C. glandium"
"C","11",27,29,2.7e+07,27.5,76.7463354173996,"C. glandium"
"C","11",28,4,2.8e+07,28.5,68.9202437604511,"C. glandium"
"C","11",29,7,2.9e+07,29.5,56.5597029695171,"C. glandium"
"C","11",30,27,3e+07,30.5,58.3009433885936,"C. glandium"
"C","11",31,34,3.1e+07,31.5,52.8299157674892,"C. glandium"
"C","11",32,26,3.2e+07,32.5,51.2445119012758,"C. glandium"
"C","11",33,59,3.3e+07,33.5,78.0448588953814,"C. glandium"
"C","11",34,42,3.4e+07,34.5,88.3515704444465,"C. glandium"
"C","11",35,24,3.5e+07,35.5,87.4814266001647,"C. glandium"
"C","11",36,41,3.6e+07,36.5,90.4322951162913,"C. glandium"
"C","11",37,19,3.7e+07,37.5,88.6735586293908,"C. glandium"
"C","11",38,8,3.8e+07,38.5,66.6783323126786,"C. glandium"
"C","11",39,28,3.9e+07,39.5,58.8727441181401,"C. glandium"
"C","11",40,63,4e+07,40.5,82.8190799272728,"C. glandium"
"C","11",41,2,4.1e+07,41.5,71.9861097712607,"C. glandium"
"C","12",0,12,0,0.5,NA,"C. glandium"
"C","12",1,23,1e+06,1.5,NA,"C. glandium"
"C","12",2,20,2e+06,2.5,NA,"C. glandium"
"C","12",3,14,3e+06,3.5,NA,"C. glandium"
"C","12",4,20,4e+06,4.5,40.853396431631,"C. glandium"
"C","12",5,13,5e+06,5.5,41.1582312545134,"C. glandium"
"C","12",6,1,6e+06,6.5,34.1467421579277,"C. glandium"
